timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label,subject_id,trial,fall_label
1420307090000,3.514986,0.32185695,-4.49919,7.86259,-0.042760566,0.06994407,-0.038789943,10.136142,22.755491,2.1324868,BSC,17,3,FALL
1420312041000,3.519937,0.3702852,-4.498547,7.897655,-0.044898596,0.08460484,-0.044593163,10.181991,22.783363,2.0977488,BSC,17,3,FALL
1420317088000,3.524984,0.41282162,-4.494293,7.9401917,-0.047647487,0.10140363,-0.05100725,10.229005,22.81365,2.0600219,BSC,17,3,FALL
1420322079000,3.529975,0.44679028,-4.4977794,7.9960604,-0.053450707,0.10476339,-0.051618114,10.266408,22.838308,2.031637,BSC,17,3,FALL
1420327059000,3.534955,0.4650878,-4.516077,8.078399,-0.05375614,0.10903945,-0.06352998,10.31006,22.861425,2.0008638,BSC,17,3,FALL
1420332068000,3.539964,0.4755277,-4.533142,8.160161,-0.04917465,0.10598512,-0.06780604,10.34716,22.874525,1.9799197,BSC,17,3,FALL
1420337065000,3.544961,0.4624525,-4.5462174,8.238612,-0.04428773,0.09896017,-0.074830994,10.387679,22.887146,1.9606581,BSC,17,3,FALL
1420342152000,3.550048,0.44908115,-4.5599318,8.318498,-0.042455133,0.09621128,-0.0852157,10.430066,22.895332,1.9461861,LYI,17,3,POST_FALL
1420347106000,3.555002,0.4353068,-4.5782976,8.396552,-0.029932396,0.07666359,-0.09773844,10.471606,22.89883,1.9389575,LYI,17,3,POST_FALL
1420352284000,3.56018,0.42109355,-4.5972958,8.47719,-0.021685716,0.064751714,-0.11484267,10.51727,22.897524,1.9277682,LYI,17,3,POST_FALL
1420357088000,3.564984,0.41296512,-4.6094885,8.525961,-0.020158553,0.034208454,-0.14172074,10.563839,22.894526,1.9289634,LYI,17,3,POST_FALL
1420362090000,3.569986,0.40450165,-4.622184,8.576741,-0.0012217305,0.007941248,-0.15057829,10.6075,22.884031,1.9276508,LYI,17,3,POST_FALL
1420367082000,3.574978,0.42513046,-4.602693,8.573217,0.0012217305,-0.012217305,-0.16157386,10.655186,22.877855,1.9355452,LYI,17,3,POST_FALL
1420372107000,3.580003,0.45668942,-4.571134,8.549548,0.0036651916,-0.027488936,-0.15393804,10.69696,22.866837,1.9473509,LYI,17,3,POST_FALL
1420377091000,3.584987,0.48746598,-4.5331693,8.504183,0.016493361,-0.034208454,-0.16157386,10.750568,22.845295,1.9633917,LYI,17,3,POST_FALL
1420382135000,3.590031,0.5173272,-4.478424,8.404646,0.012217305,-0.042455133,-0.15515977,10.79549,22.82905,1.98063,LYI,17,3,POST_FALL
1420387052000,3.594948,0.54057336,-4.4393663,8.315766,0.009773844,-0.052534413,-0.15363261,10.842362,22.800161,2.0100374,LYI,17,3,POST_FALL
1420393869000,3.601765,0.55758464,-4.4223547,8.213697,-0.0030543262,-0.057726767,-0.14355333,10.883749,22.776806,2.0375867,LYI,17,3,POST_FALL
1420397313000,3.605209,0.56617886,-4.4137607,8.162132,-0.007941248,-0.05131268,-0.13744467,10.920751,22.75593,2.07157,LYI,17,3,POST_FALL
1420402099000,3.609995,0.5746084,-4.405331,8.111555,-0.0030543262,-0.035430185,-0.12522738,10.952978,22.73671,2.101445,LYI,17,3,POST_FALL
1420407142000,3.615038,0.5746084,-4.405331,8.111555,-0.0018325958,-0.029932396,-0.100792766,10.979019,22.72068,2.1292593,LYI,17,3,POST_FALL
1420412511000,3.620407,0.57414407,-4.4054856,8.113103,0.01740966,-0.035430185,-0.09468412,11.007362,22.697176,2.1601722,LYI,17,3,POST_FALL
1420417089000,3.624985,0.56318706,-4.409138,8.149626,0.018936822,-0.06414085,-0.082161374,11.024922,22.679287,2.191548,LYI,17,3,POST_FALL
1420422146000,3.630042,0.5510836,-4.4131727,8.189971,0.0290161,-0.08277224,-0.08032878,11.045435,22.65414,2.2222047,LYI,17,3,POST_FALL
1420427179000,3.635075,0.5512904,-4.4067893,8.285803,0.03634648,-0.09132435,-0.07666359,11.059515,22.630165,2.2553344,LYI,17,3,POST_FALL
1420432159000,3.640055,0.5607214,-4.392643,8.422553,0.032986723,-0.102319926,-0.0693332,11.069255,22.607141,2.2925055,LYI,17,3,POST_FALL
1420437132000,3.645028,0.58702433,-4.38801,8.503378,0.031154128,-0.10170906,-0.06505715,11.080714,22.576612,2.324038,LYI,17,3,POST_FALL
1420442111000,3.650007,0.6276257,-4.3913937,8.537212,0.032375857,-0.09254608,-0.065973446,11.090868,22.547083,2.3551345,LYI,17,3,POST_FALL
1420447092000,3.654988,0.6682434,-4.3947783,8.571061,0.026267206,-0.08246681,-0.06078109,11.102698,22.509756,2.3875449,LYI,17,3,POST_FALL
1420452299000,3.660195,0.6967007,-4.385706,8.594217,0.0012217305,-0.0842994,-0.064446285,11.116209,22.478704,2.420905,LYI,17,3,POST_FALL
1420457143000,3.665039,0.71821344,-4.3727984,8.611427,-0.019242255,-0.070249505,-0.059253927,11.1283,22.44949,2.4451056,LYI,17,3,POST_FALL
1420462134000,3.67003,0.73234326,-4.369277,8.6439085,-0.0421497,-0.059864793,-0.06811147,11.1379,22.424877,2.4831529,LYI,17,3,POST_FALL
1420467135000,3.675031,0.7403229,-4.3732667,8.687797,-0.053145275,-0.049480084,-0.076052725,11.14695,22.403662,2.5159373,LYI,17,3,POST_FALL
1420472139000,3.680035,0.750242,-4.377901,8.7251215,-0.08307768,-0.03848451,-0.076358154,11.154357,22.39201,2.550177,LYI,17,3,POST_FALL
1420477260000,3.685156,0.77042264,-4.3859735,8.729157,-0.109650314,-0.03634648,-0.07666359,11.163495,22.38317,2.5839782,LYI,17,3,POST_FALL
1420482060000,3.689956,0.78933823,-4.3935394,8.732941,-0.13897185,-0.026267206,-0.07513642,11.173843,22.3835,2.6142037,LYI,17,3,POST_FALL
1420487106000,3.695002,0.79773265,-4.4271884,8.651176,-0.1572978,-0.0030543262,-0.07238753,11.185144,22.388424,2.6393855,LYI,17,3,POST_FALL
1420492123000,3.700019,0.80167025,-4.4705024,8.536985,-0.160963,0.00580322,-0.06383542,11.193601,22.39749,2.664075,LYI,17,3,POST_FALL
1420497105000,3.705001,0.7933435,-4.5163727,8.4354925,-0.172264,0.006414085,-0.058643065,11.202962,22.414433,2.6896648,LYI,17,3,POST_FALL
1420502097000,3.709993,0.75478137,-4.569396,8.363189,-0.16279559,-0.004276057,-0.050701816,11.208714,22.426254,2.7139747,LYI,17,3,POST_FALL
1420507139000,3.715035,0.7169686,-4.617313,8.297141,-0.16340645,-0.004581489,-0.04795292,11.222328,22.45845,2.7383842,LYI,17,3,POST_FALL
1420512827000,3.720723,0.67718667,-4.657095,8.24031,-0.15393804,-0.010079277,-0.036957346,11.229586,22.484383,2.7644312,LYI,17,3,POST_FALL
1420517051000,3.724947,0.6523575,-4.6920547,8.201704,-0.13652839,-0.014660766,-0.04062254,11.247757,22.522123,2.7848542,LYI,17,3,POST_FALL
1420522143000,3.730039,0.62950385,-4.742333,8.160567,-0.12614368,-0.018325957,-0.040011674,11.261106,22.558191,2.804172,LYI,17,3,POST_FALL
1420527079000,3.734975,0.6161985,-4.7853923,8.137275,-0.11453723,-0.02565634,-0.046120327,11.280947,22.598112,2.8201966,LYI,17,3,POST_FALL
1420532146000,3.740042,0.6296132,-4.812222,8.164104,-0.10140363,-0.038179077,-0.04886922,11.298454,22.633549,2.837572,LYI,17,3,POST_FALL
1420537101000,3.744997,0.64451206,-4.8362875,8.1863785,-0.08552113,-0.067500606,-0.052534413,11.315113,22.676525,2.8557425,LYI,17,3,POST_FALL
1420542142000,3.750038,0.6797505,-4.8362875,8.164354,-0.086437434,-0.084910266,-0.051618114,11.330915,22.719421,2.8733413,LYI,17,3,POST_FALL
1420547226000,3.755122,0.7152896,-4.8362875,8.142142,-0.07574729,-0.09193522,-0.05131268,11.342413,22.7562,2.8975742,LYI,17,3,POST_FALL
1420552108000,3.760004,0.74877346,-4.817217,8.113586,-0.06872234,-0.09040806,-0.043066,11.3503065,22.793352,2.92241,LYI,17,3,POST_FALL
1420557101000,3.764997,0.78295594,-4.7958527,8.083677,-0.06658431,-0.10048734,-0.032375857,11.355112,22.827911,2.951091,LYI,17,3,POST_FALL
1420562148000,3.770044,0.83588654,-4.7678976,8.058601,-0.062002823,-0.08857546,-0.0106901415,11.358829,22.861525,2.9811404,LYI,17,3,POST_FALL
1420567128000,3.775024,0.89766437,-4.737009,8.036537,-0.056505036,-0.0693332,0.0070249503,11.360236,22.893454,3.0102446,LYI,17,3,POST_FALL
1420572091000,3.779987,0.9371671,-4.700824,8.015093,-0.046120327,-0.056505036,0.03573562,11.345065,22.92689,3.0418499,LYI,17,3,POST_FALL
1420577200000,3.785096,0.954365,-4.657829,7.9935956,-0.03390302,-0.06688975,0.038789943,11.331598,22.95712,3.0747151,LYI,17,3,POST_FALL
1420582344000,3.79024,0.97133553,-4.614179,7.988083,-0.018325957,-0.06536258,0.051618114,11.307549,22.975927,3.1114087,LYI,17,3,POST_FALL
1420587072000,3.794968,0.9860089,-4.5730934,8.026234,-0.014966198,-0.06566802,0.06291912,11.281884,22.994133,3.1503885,LYI,17,3,POST_FALL
1420593847000,3.801743,1.0070351,-4.51422,8.080901,-0.015882496,-0.06291912,0.07574729,11.249601,23.006958,3.1911411,LYI,17,3,POST_FALL
1420597135000,3.805031,1.0215709,-4.4909863,8.118052,-0.004886922,-0.059864793,0.07574729,11.218005,23.01494,3.2313824,LYI,17,3,POST_FALL
1420602099000,3.809995,1.0687836,-4.487052,8.236084,-0.002443461,-0.057421334,0.0729984,11.184338,23.025345,3.2693284,LYI,17,3,POST_FALL
1420607279000,3.815175,1.1180508,-4.4829464,8.359252,-0.0030543262,-0.052839845,0.089186326,11.1477785,23.01926,3.3101203,LYI,17,3,POST_FALL
1420612138000,3.820034,1.1604881,-4.4902434,8.414176,-0.0015271631,-0.050701816,0.09590584,11.114652,23.011732,3.351585,LYI,17,3,POST_FALL
1420617095000,3.824991,1.2024281,-4.5016813,8.44849,-0.0036651916,-0.051618114,0.11209377,11.075224,23.005955,3.3891845,LYI,17,3,POST_FALL
1420622144000,3.83004,1.21735,-4.5181117,8.476536,-0.0036651916,-0.04550946,0.10934488,11.055428,22.997185,3.4123213,LYI,17,3,POST_FALL
1420627106000,3.835002,1.1395007,-4.550167,8.481115,0.0070249503,-0.038789943,0.112704635,11.035972,22.988565,3.4350595,LYI,17,3,POST_FALL
1420632161000,3.840057,1.0740985,-4.5807056,8.480563,0.0009162979,-0.04062254,0.112399206,10.991351,22.977182,3.4826107,LYI,17,3,POST_FALL
1420637089000,3.844985,1.083419,-4.5993466,8.452601,-0.009162978,-0.04337143,0.11881329,10.940786,22.96284,3.535622,LYI,17,3,POST_FALL
1420642156000,3.850052,1.0894297,-4.614276,8.423519,0.0021380284,-0.043982297,0.118202426,10.905203,22.953093,3.5732918,LYI,17,3,POST_FALL
1420647159000,3.855055,1.0717694,-4.601031,8.392613,-0.005497787,-0.04734206,0.12095132,10.866821,22.95198,3.6107638,LYI,17,3,POST_FALL
1420652838000,3.860734,1.0499147,-4.5868487,8.358344,-0.0027488936,-0.0571159,0.11178834,10.829926,22.94474,3.651729,LYI,17,3,POST_FALL
1420657155000,3.865051,1.0187154,-4.5829487,8.338844,-0.0027488936,-0.050701816,0.10354166,10.793922,22.940718,3.688371,LYI,17,3,POST_FALL
1420662049000,3.869945,0.9833459,-4.5785275,8.316738,-0.0036651916,-0.05589417,0.103847094,10.75682,22.941116,3.7272723,LYI,17,3,POST_FALL
1420667101000,3.874997,0.9552038,-4.5777135,8.323483,-0.00061086525,-0.054367006,0.10323623,10.723943,22.94016,3.7631624,LYI,17,3,POST_FALL
1420672105000,3.880001,0.9291283,-4.5777135,8.336521,-0.0018325958,-0.045814894,0.092240654,10.694272,22.940432,3.7991068,LYI,17,3,POST_FALL
1420677091000,3.884987,0.90246266,-4.574895,8.361129,-0.003970624,-0.05100725,0.086437434,10.669674,22.934748,3.829474,LYI,17,3,POST_FALL
1420682241000,3.890137,0.8744952,-4.570234,8.393757,-0.012217305,-0.05467244,0.08307768,10.648641,22.93114,3.8577108,LYI,17,3,POST_FALL
1420687145000,3.895041,0.8669214,-4.5748153,8.410107,-0.004886922,-0.053145275,0.08307768,10.628804,22.929085,3.879917,LYI,17,3,POST_FALL
1420692135000,3.900031,0.8765828,-4.587697,8.413327,-0.0027488936,-0.046120327,0.06414085,10.615241,22.9303,3.903737,LYI,17,3,POST_FALL
1420697128000,3.905024,0.88624996,-4.6005864,8.41655,-0.0030543262,-0.038789943,0.06719518,10.596759,22.930225,3.9175582,LYI,17,3,POST_FALL
1420702108000,3.910004,0.89064306,-4.6089473,8.42302,0.0070249503,-0.046120327,0.073303826,10.581716,22.926357,3.9349184,LYI,17,3,POST_FALL
1420707158000,3.915054,0.89064306,-4.61361,8.432345,0.0036651916,-0.04062254,0.070249505,10.57066,22.926397,3.9474509,LYI,17,3,POST_FALL
1420712136000,3.920032,0.88760483,-4.6312118,8.405265,-0.00030543262,-0.04153884,0.053450707,10.55632,22.92458,3.9655802,LYI,17,3,POST_FALL
1420717133000,3.925029,0.8811907,-4.6632824,8.337917,-0.0061086523,-0.037873644,0.07666359,10.533529,22.925222,3.9767501,LYI,17,3,POST_FALL
1420722158000,3.930054,0.8747407,-4.6955323,8.270192,0.01038471,-0.028405234,0.06872234,10.528613,22.919035,3.9931095,LYI,17,3,POST_FALL
1420727147000,3.935043,0.87387776,-4.723731,8.224112,0.00580322,-0.019242255,0.070554934,10.515489,22.921343,4.004699,LYI,17,3,POST_FALL
1420732490000,3.940386,0.8790736,-4.74971,8.1981325,0.01160644,-0.017715093,0.064446285,10.506837,22.915903,4.017418,LYI,17,3,POST_FALL
1420737131000,3.945027,0.88704866,-4.7516966,8.176205,0.0290161,-0.0009162979,0.06688975,10.503948,22.917742,4.021459,LYI,17,3,POST_FALL
1420742101000,3.949997,0.8985196,-4.736402,8.153263,0.029932396,0.002443461,0.07513642,10.499802,22.92253,4.02849,LYI,17,3,POST_FALL
1420747275000,3.955171,0.909229,-4.719663,8.130141,0.03176499,0.014660766,0.06566802,10.493883,22.926226,4.0279293,LYI,17,3,POST_FALL
1420752115000,3.960011,0.89968866,-4.691042,8.120601,0.022602014,0.017715093,0.06627888,10.482687,22.933134,4.026961,LYI,17,3,POST_FALL
1420757105000,3.965001,0.8910354,-4.6599817,8.1092005,0.030848695,0.024740042,0.07086037,10.470025,22.927588,4.023687,LYI,17,3,POST_FALL
1420762083000,3.969979,0.895906,-4.6112757,8.079977,0.040317107,0.03848451,0.071776666,10.459484,22.924318,4.018341,LYI,17,3,POST_FALL
1420767114000,3.97501,0.89918864,-4.565559,8.057703,0.040317107,0.029321533,0.07360926,10.441381,22.921806,4.014094,LYI,17,3,POST_FALL
1420772136000,3.980032,0.8908627,-4.544744,8.086844,0.033292156,0.03970624,0.07971791,10.42595,22.918917,4.000873,LYI,17,3,POST_FALL
1420777163000,3.985059,0.8825285,-4.523908,8.1160145,0.037873644,0.032070424,0.079107046,10.405598,22.907778,3.996885,LYI,17,3,POST_FALL
1420782145000,3.990041,0.8891488,-4.508129,8.141338,0.03726278,0.036957346,0.07269296,10.388122,22.900358,3.9872324,LYI,17,3,POST_FALL
1420787049000,3.994945,0.8988162,-4.4936275,8.165507,0.037873644,0.046731193,0.089491755,10.364738,22.89203,3.976141,LYI,17,3,POST_FALL
1420793920000,4.001816,0.8838673,-4.480621,8.207171,0.025045475,0.04520403,0.09407325,10.345341,22.88638,3.9675584,LYI,17,3,POST_FALL
1420797120000,4.005016,0.8753711,-4.4749565,8.226995,0.026267206,0.050396383,0.10262536,10.322751,22.87727,3.952817,LYI,17,3,POST_FALL
1420802224000,4.01012,0.8570663,-4.486792,8.279323,0.014660766,0.038179077,0.10415252,10.296349,22.868397,3.9444935,LYI,17,3,POST_FALL
1420807135000,4.015031,0.83761764,-4.5062404,8.337669,0.013439035,0.03756821,0.106901415,10.26977,22.856787,3.9312315,LYI,17,3,POST_FALL
1420812118000,4.020014,0.78139925,-4.5476637,8.36947,0.007941248,0.03634648,0.103847094,10.241126,22.848207,3.918028,LYI,17,3,POST_FALL
1420817089000,4.024985,0.71476376,-4.5952606,8.393269,0.013133603,0.01985312,0.09743301,10.211501,22.837223,3.909714,LYI,17,3,POST_FALL
1420822120000,4.030016,0.6288753,-4.628918,8.432571,0.013744468,0.018020526,0.083383106,10.187249,22.831337,3.8945608,LYI,17,3,POST_FALL
1420827352000,4.035248,0.53375447,-4.659357,8.4782295,0.008246681,0.015271631,0.07574729,10.161659,22.825966,3.8845723,LYI,17,3,POST_FALL
1420832107000,4.040003,0.4546772,-4.681806,8.511277,0.0027488936,0.016493361,0.06963864,10.149776,22.829388,3.8621867,LYI,17,3,POST_FALL
1420837882000,4.045778,0.41219532,-4.671186,8.490036,0.0009162979,0.0076358155,0.040011674,10.145077,22.832731,3.8472984,LYI,17,3,POST_FALL
1420842235000,4.050131,0.38524038,-4.65993,8.471138,0.005192355,0.0061086523,0.03176499,10.148933,22.837902,3.8019052,LYI,17,3,POST_FALL
1420847153000,4.055049,0.41230345,-4.6103144,8.417012,-0.00061086525,0.009162978,0.016187929,10.162237,22.845608,3.7627149,LYI,17,3,POST_FALL
1420852509000,4.060405,0.44265106,-4.55856,8.358627,-0.004276057,0.0009162979,0.0012217305,10.176085,22.85397,3.7199066,LYI,17,3,POST_FALL
1420857203000,4.065099,0.4866408,-4.55856,8.318637,0.0106901415,-0.0030543262,-0.0030543262,10.192123,22.85843,3.6767156,LYI,17,3,POST_FALL
1420862094000,4.06999,0.5324768,-4.55856,8.276967,-0.0012217305,-0.00061086525,-0.010079277,10.208602,22.864504,3.6435754,LYI,17,3,POST_FALL
1420867123000,4.075019,0.5722737,-4.5468287,8.2354555,-0.006414085,0.009162978,-0.011301007,10.225018,22.864594,3.610026,LYI,17,3,POST_FALL
1420872389000,4.080285,0.61089545,-4.529663,8.192542,-0.006414085,0.011911872,-0.007941248,10.241488,22.866623,3.5785627,LYI,17,3,POST_FALL
1420877120000,4.085016,0.6353086,-4.5218725,8.154439,-0.0030543262,0.013133603,-0.010079277,10.257447,22.869736,3.5582933,LYI,17,3,POST_FALL
1420882114000,4.09001,0.6440818,-4.526259,8.11496,-0.0027488936,0.012217305,-0.0061086523,10.270873,22.87388,3.5371833,LYI,17,3,POST_FALL
1420887152000,4.095048,0.65302944,-4.5370555,8.080417,0.0106901415,0.0106901415,-0.0009162979,10.279982,22.87386,3.5263262,LYI,17,3,POST_FALL
1420892153000,4.100049,0.6623148,-4.574197,8.068036,0.008246681,0.009468411,0.0018325958,10.288529,22.878256,3.5156243,LYI,17,3,POST_FALL
1420897119000,4.105015,0.6715351,-4.6110783,8.055742,0.013744468,0.016493361,0.005192355,10.293529,22.878212,3.503962,LYI,17,3,POST_FALL
1420902016000,4.109912,0.67921704,-4.6436467,8.048935,0.023823744,0.025961773,0.016187929,10.295905,22.877724,3.4909894,LYI,17,3,POST_FALL
1420907457000,4.115353,0.6681808,-4.6270924,8.115152,0.027794369,0.034513887,0.01160644,10.302204,22.877203,3.477993,LYI,17,3,POST_FALL
1420912000000,4.119896,0.6590936,-4.6160207,8.16797,0.034513887,0.030543262,0.016187929,10.300073,22.88336,3.4655395,LYI,17,3,POST_FALL
1420916984000,4.12488,0.6496876,-4.6160207,8.214999,0.029932396,0.03848451,0.016187929,10.302714,22.891315,3.4490213,LYI,17,3,POST_FALL
1420922023000,4.129919,0.6409022,-4.610814,8.267108,0.03023783,0.050396383,0.021380283,10.304503,22.888556,3.429335,LYI,17,3,POST_FALL
1420926999000,4.134895,0.6361449,-4.5775127,8.3432255,0.027488936,0.03634648,0.02107485,10.3057995,22.888008,3.415424,LYI,17,3,POST_FALL
1420931995000,4.139891,0.6327601,-4.542765,8.415345,0.024129177,0.036957346,0.011301007,10.31208,22.88772,3.3935664,LYI,17,3,POST_FALL
1420936983000,4.144879,0.6374613,-4.5004544,8.4623575,0.024740042,0.04062254,0.015271631,10.313677,22.887428,3.3735545,LYI,17,3,POST_FALL
1420941992000,4.149888,0.6432749,-4.4584484,8.511264,0.010995574,0.04337143,0.015271631,10.314886,22.885653,3.3534088,LYI,17,3,POST_FALL
1420947091000,4.154987,0.657872,-4.419523,8.574517,-0.005192355,0.04337143,0.010079277,10.31668,22.884766,3.3337169,LYI,17,3,POST_FALL
1420952021000,4.159917,0.6714395,-4.382457,8.631892,-0.007330383,0.03756821,0.018020526,10.313233,22.876152,3.3151472,LYI,17,3,POST_FALL
1420957002000,4.164898,0.68086123,-4.349481,8.660157,-0.014049901,0.033292156,0.024129177,10.31197,22.873722,3.297474,LYI,17,3,POST_FALL
1420961988000,4.169884,0.68821234,-4.317493,8.685505,-0.03481932,0.03848451,0.031154128,10.303728,22.87109,3.2809603,LYI,17,3,POST_FALL
1420967077000,4.174973,0.6715717,-4.296692,8.677185,-0.043066,0.03176499,0.032375857,10.293963,22.867125,3.2691805,LYI,17,3,POST_FALL
1420972086000,4.179982,0.6551926,-4.276218,8.668995,-0.057726767,0.024129177,0.032375857,10.279283,22.870066,3.2584147,LYI,17,3,POST_FALL
1420977455000,4.185351,0.6392206,-4.2952604,8.631003,-0.058643065,0.0106901415,0.03481932,10.26273,22.871529,3.2510033,LYI,17,3,POST_FALL
1420982022000,4.189918,0.6260281,-4.3216453,8.591426,-0.0729984,0.01038471,0.032986723,10.248404,22.88083,3.2430015,LYI,17,3,POST_FALL
1420987079000,4.194975,0.62020147,-4.3791175,8.516672,-0.07452556,0.01863139,0.034513887,10.232125,22.885277,3.231812,LYI,17,3,POST_FALL
1420993814000,4.20171,0.61617607,-4.4676776,8.403959,-0.077579886,0.014660766,0.03573562,10.21551,22.894121,3.224567,LYI,17,3,POST_FALL
1420997126000,4.205022,0.6141965,-4.5112276,8.348532,-0.070554934,0.00580322,0.03023783,10.198824,22.901922,3.2116838,LYI,17,3,POST_FALL
1421002106000,4.210002,0.60717237,-4.560465,8.297353,-0.06383542,-0.002443461,0.034208454,10.179536,22.910683,3.1990726,LYI,17,3,POST_FALL
1421007139000,4.215035,0.59698355,-4.597824,8.270182,-0.061086524,-0.0027488936,0.03268129,10.163582,22.91827,3.1884134,LYI,17,3,POST_FALL
1421012057000,4.219953,0.5870275,-4.6343293,8.243632,-0.054061573,-0.0021380284,0.023823744,10.152254,22.941004,3.1790383,LYI,17,3,POST_FALL
1421017097000,4.224993,0.5952064,-4.664038,8.20299,-0.04520403,-0.004581489,0.024129177,10.138888,22.961842,3.1700115,LYI,17,3,POST_FALL
1421022190000,4.230086,0.6106438,-4.691054,8.156677,-0.044898596,-0.008857546,0.020158553,10.129149,22.98227,3.163045,LYI,17,3,POST_FALL
1421027098000,4.234994,0.6244642,-4.713761,8.123104,-0.036651913,-0.015271631,0.022296581,10.123007,23.00642,3.1545799,LYI,17,3,POST_FALL
1421032147000,4.240043,0.6344299,-4.7237263,8.133069,-0.017715093,-0.00580322,0.02107485,10.120279,23.026556,3.1440678,LYI,17,3,POST_FALL
1421037091000,4.244987,0.64422095,-4.7300844,8.135994,-0.014966198,-0.0106901415,0.018325957,10.115495,23.05622,3.1437716,LYI,17,3,POST_FALL
1421042100000,4.249996,0.65423495,-4.7267466,8.119304,-0.016493361,0.003970624,0.028405234,10.111032,23.081226,3.134614,LYI,17,3,POST_FALL
1421047454000,4.25535,0.6649387,-4.7231784,8.101464,-0.0070249503,-0.012217305,0.017715093,10.108276,23.100985,3.139281,LYI,17,3,POST_FALL
1421052363000,4.260259,0.68133616,-4.7104063,8.105553,-0.00061086525,-0.0070249503,0.02565634,10.102165,23.121933,3.1313646,LYI,17,3,POST_FALL
1421057138000,4.265034,0.7052431,-4.6864996,8.134241,0.0021380284,-0.0027488936,0.03023783,10.097922,23.140469,3.1295455,LYI,17,3,POST_FALL
1421062131000,4.270027,0.7198423,-4.663991,8.153026,0.0021380284,-0.00580322,0.0290161,10.092897,23.150446,3.130256,LYI,17,3,POST_FALL
1421067104000,4.275,0.7231296,-4.6442676,8.1596,-0.008246681,-0.009773844,0.032375857,10.0878935,23.160383,3.1309636,LYI,17,3,POST_FALL
1421072107000,4.280003,0.7264366,-4.624425,8.166215,0.0061086523,-0.015577064,0.0421497,10.075454,23.17224,3.129659,LYI,17,3,POST_FALL
1421077126000,4.285022,0.73881465,-4.5913215,8.19646,0.0015271631,-0.027488936,0.040927973,10.06153,23.18548,3.1378844,LYI,17,3,POST_FALL
1421082156000,4.290052,0.7578547,-4.5484815,8.24406,0.0012217305,-0.021380283,0.051618114,10.04353,23.19355,3.1404579,LYI,17,3,POST_FALL
1421087134000,4.29503,0.76800656,-4.5261054,8.27968,0.01282817,-0.022296581,0.054367006,10.025737,23.193403,3.1503224,LYI,17,3,POST_FALL
1421092090000,4.299986,0.77131665,-4.5194855,8.306161,0.012217305,-0.019547688,0.054367006,10.007261,23.196875,3.156726,LYI,17,3,POST_FALL
1421097099000,4.304995,0.77466214,-4.5127945,8.332925,0.008246681,-0.027183503,0.05222898,9.983809,23.19137,3.1702673,LYI,17,3,POST_FALL
1421102218000,4.310114,0.79161525,-4.504318,8.385901,0.004886922,-0.024129177,0.06261369,9.9589205,23.186293,3.178842,LYI,17,3,POST_FALL
1421107153000,4.315049,0.81381625,-4.495438,8.448065,0.0070249503,-0.014049901,0.069027774,9.935896,23.18084,3.1881962,LYI,17,3,POST_FALL
1421112078000,4.319974,0.82360536,-4.489263,8.48451,0.008857546,-0.014966198,0.061391957,9.915945,23.170506,3.201739,LYI,17,3,POST_FALL
1421117142000,4.325038,0.82360536,-4.4851017,8.501156,0.003970624,-0.018020526,0.06047566,9.893766,23.16211,3.211747,LYI,17,3,POST_FALL
1421122127000,4.330023,0.8268665,-4.4835763,8.509706,-0.01160644,-0.009773844,0.062308256,9.871752,23.152357,3.2244616,LYI,17,3,POST_FALL
1421127300000,4.335196,0.841613,-4.490949,8.491273,-0.018020526,-0.013439035,0.06352998,9.848727,23.141966,3.241176,LYI,17,3,POST_FALL
1421132067000,4.339963,0.85520214,-4.4977436,8.474286,-0.019242255,-0.010079277,0.062002823,9.829057,23.128727,3.2534213,LYI,17,3,POST_FALL
1421137083000,4.344979,0.85524064,-4.507771,8.445882,-0.014966198,-0.018020526,0.06352998,9.806844,23.116352,3.2690394,LYI,17,3,POST_FALL
1421142142000,4.350038,0.842561,-4.5204506,8.407843,-0.026572637,-0.0143553335,0.05681047,9.789151,23.109243,3.281745,LYI,17,3,POST_FALL
1421147105000,4.355001,0.8270684,-4.5359435,8.383374,-0.036957346,-0.0067195175,0.06505715,9.767533,23.100275,3.2978516,LYI,17,3,POST_FALL
1421152099000,4.359995,0.80206233,-4.5609493,8.398378,-0.034513887,-0.018325957,0.058948494,9.749877,23.091068,3.320195,LYI,17,3,POST_FALL
1421157091000,4.364987,0.7760874,-4.5777135,8.400762,-0.027488936,-0.015271631,0.05100725,9.733949,23.085016,3.331841,LYI,17,3,POST_FALL
1421162932000,4.370828,0.74336225,-4.5777135,8.37349,-0.03481932,-0.02321288,0.048258353,9.715916,23.082659,3.3493867,LYI,17,3,POST_FALL
1421167084000,4.37498,0.72670585,-4.5777135,8.357159,-0.032070424,-0.011911872,0.03726278,9.70768,23.076183,3.3569295,LYI,17,3,POST_FALL
1421172177000,4.380073,0.72253317,-4.5777135,8.34464,-0.028099801,-0.014049901,0.040927973,9.694023,23.07195,3.36864,LYI,17,3,POST_FALL
1421177598000,4.385494,0.7184473,-4.5777135,8.331261,-0.03848451,-0.01160644,0.036957346,9.694629,23.068811,3.3734672,LYI,17,3,POST_FALL
1421182140000,4.390036,0.722566,-4.5777135,8.318905,-0.04520403,0.007941248,0.02565634,9.697869,23.063831,3.3747058,LYI,17,3,POST_FALL
